date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:23	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:22%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/glyphicons-halflings-regular.ttf	(from https://demo.graygrids.com/themes/bright/assets/css/bootstrap.min.css)
21:29:24	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/glyphicons-halflings-regular.svg	(from https://demo.graygrids.com/themes/bright/assets/css/bootstrap.min.css)
21:29:24	6761/6761	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202023%2015:10:22%20GMT	https://demo.graygrids.com/themes/bright/assets/img/skin.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/skin.png	(from https://demo.graygrids.com/themes/bright/assets/css/main.css)
21:29:25	30570/30570	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:24%20GMT	https://demo.graygrids.com/themes/bright/assets/img/background/bg.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/background/bg.jpg	(from https://demo.graygrids.com/themes/bright/assets/css/main.css)
21:29:25	18791/18791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:24%20GMT	https://demo.graygrids.com/themes/bright/assets/img/background/counter-bg.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/background/counter-bg.jpg	(from https://demo.graygrids.com/themes/bright/assets/css/main.css)
21:29:27	69445/69445	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:24%20GMT	https://demo.graygrids.com/themes/bright/assets/img/background/testimonial-bg.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/background/testimonial-bg.jpg	(from https://demo.graygrids.com/themes/bright/assets/css/main.css)
21:29:27	451012/451012	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:24%20GMT	https://demo.graygrids.com/themes/bright/assets/img/background/parallax-1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/background/parallax-1.jpg	(from https://demo.graygrids.com/themes/bright/assets/css/main.css)
21:29:28	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont3e6e.eot	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:29	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:29	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.eot?	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfontd41d.eot	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:29	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont3e6e.woff	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:30	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont3e6e.svg	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:29%20GMT	https://demo.graygrids.com/themes/bright/assets/extras/grabbing.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/extras/grabbing.png	(from https://demo.graygrids.com/themes/bright/assets/extras/owl.carousel.css)
21:29:30	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2031%20Jul%202023%2015:10:23%20GMT	https://demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.graygrids.com/themes/bright/assets/fonts/font-awesome.min.css)
21:29:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:30%20GMT	https://demo.graygrids.com/themes/bright/assets/extras/AjaxLoader.gif	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/extras/AjaxLoader.gif	(from https://demo.graygrids.com/themes/bright/assets/extras/owl.theme.css)
21:29:31	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:30%20GMT	https://demo.graygrids.com/themes/bright/assets/images/gradient/g30.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/images/gradient/g30.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:31	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:30%20GMT	https://demo.graygrids.com/themes/bright/assets/images/gradient/g40.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/images/gradient/g40.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:31	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:31%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/shadow1.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/shadow1.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:31%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/shadow2.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/shadow2.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:31%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/shadow3.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/shadow3.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:32%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/gridtile.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/gridtile.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:33	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:32%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/gridtile_white.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/gridtile_white.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:33	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:32%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/gridtile_3x3.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/gridtile_3x3.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:33	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:33%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/gridtile_3x3_white.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/gridtile_3x3_white.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:34	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:33%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/boxed_bgtile.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/boxed_bgtile.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:34	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:33%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/navigdots_bgtile.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/navigdots_bgtile.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:34	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:34%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/bullet.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/bullet.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:35	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:34%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/bullets.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/bullets.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:35	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:34%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/bullets2.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/bullets2.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:35	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:35%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/bullet_boxed.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/bullet_boxed.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:36	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:35%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/navigdots.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/navigdots.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:36	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:35%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/large_left.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/large_left.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:36	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:35%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/large_right.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/large_right.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:37	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:36%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/small_left.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/small_left.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:38	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:36%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/small_right.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/small_right.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:38	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:37%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrow_left.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrow_left.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:39	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:38%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrow_right.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrow_right.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:39	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:38%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/small_left_boxed.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/small_left_boxed.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:39	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:39%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/small_right_boxed.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/small_right_boxed.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:40	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:39%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrowleft.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrowleft.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:40	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:40%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrowright.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrowright.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:40%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrow_left2.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrow_left2.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:40%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/arrow_right2.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/arrow_right2.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:41%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/coloredbg.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/coloredbg.png	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:41%20GMT	https://demo.graygrids.com/themes/bright/assets/assets/loader.gif	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/assets/loader.gif	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:41%20GMT	https://demo.graygrids.com/themes/bright/assets/font/revicons.eot?5510888	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/font/revicons90c6.eot	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:41%20GMT	https://demo.graygrids.com/themes/bright/assets/font/revicons.woff?5510888	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/font/revicons90c6.woff	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:42%20GMT	https://demo.graygrids.com/themes/bright/assets/font/revicons.ttf?5510888	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/font/revicons90c6.ttf	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:42%20GMT	https://demo.graygrids.com/themes/bright/assets/font/revicons.svg?5510888	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/font/revicons90c6.svg	(from https://demo.graygrids.com/themes/bright/assets/extras/settings.css)
21:29:44	87413/87413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:22%20GMT	https://demo.graygrids.com/themes/bright/assets/img/banner1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/banner1.jpg	(from https://demo.graygrids.com/themes/bright/login.html)
21:29:44	191/191	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202023%2015:10:22%20GMT	https://demo.graygrids.com/themes/bright/assets/img/dummy.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/dummy.png	(from https://demo.graygrids.com/themes/bright/index-1.html)
21:29:45	124668/124668	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/img-1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/img-1.jpg	(from https://demo.graygrids.com/themes/bright/courses-single.html)
21:29:46	111408/111408	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/img-2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/img-2.jpg	(from https://demo.graygrids.com/themes/bright/courses-single.html)
21:29:46	4799/4799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb2.jpg	(from https://demo.graygrids.com/themes/bright/courses-single.html)
21:29:47	107832/107832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/img-3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/img-3.jpg	(from https://demo.graygrids.com/themes/bright/courses-single.html)
21:29:47	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Oct%202025%2015:59:46%20GMT	https://demo.graygrids.com/themes/bright/teachers.html	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/teachers.html	(from https://demo.graygrids.com/themes/bright/about.html)
21:29:48	68114/68114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:30%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img1.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:48	62323/62323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:30%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img2.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:49	461491/461491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:26%20GMT	https://demo.graygrids.com/themes/bright/assets/img/about/img1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/about/img1.jpg	(from https://demo.graygrids.com/themes/bright/about.html)
21:29:49	53634/53634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:30%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img3.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:49	81365/81365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:30%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img4.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img4.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:50	68269/68269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:29%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img5.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img5.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:50	69027/69027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:30%20GMT	https://demo.graygrids.com/themes/bright/assets/img/portfolio/img6.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/portfolio/img6.jpg	(from https://demo.graygrids.com/themes/bright/gallery.html)
21:29:50	148766/148766	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/teacher/img-01.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/teacher/img-01.jpg	(from https://demo.graygrids.com/themes/bright/single-teacher.html)
21:29:50	2302/2302	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202023%2015:10:22%20GMT	https://demo.graygrids.com/themes/bright/assets/img/map-marker.png	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/map-marker.png	(from https://demo.graygrids.com/themes/bright/contact.html)
21:29:51	25522/25522	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-1.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:51	53308/53308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-2.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:52	36857/36857	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-3.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:52	53206/53206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-4.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-4.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:52	38773/38773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-5.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-5.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:53	39088/39088	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:31%20GMT	https://demo.graygrids.com/themes/bright/assets/img/event/events-6.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/event/events-6.jpg	(from https://demo.graygrids.com/themes/bright/event-grid.html)
21:29:53	30571/30571	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2015:10:16%20GMT	https://demo.graygrids.com/themes/bright/blog.html	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/blog.html	(from https://demo.graygrids.com/themes/bright/)
21:29:53	23256/23256	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2015:10:17%20GMT	https://demo.graygrids.com/themes/bright/event.html	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/event.html	(from https://demo.graygrids.com/themes/bright/)
21:29:54	18255/18255	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb-post1.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb-post1.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:54	12110/12110	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb-post2.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb-post2.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
21:29:55	15357/15357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2015:10:27%20GMT	https://demo.graygrids.com/themes/bright/assets/img/blog/thumb-post3.jpg	C:/Users/Adalr/Downloads/HomeDemo/demo.graygrids.com/themes/bright/assets/img/blog/thumb-post3.jpg	(from https://demo.graygrids.com/themes/bright/blog-left-sidebar.html)
